Date,Start,Max,Min,End,HammerC,Hammer Score,DojiC,Doji Score,Engulf Score,SMA14,UpperBB,LowerBB,BB Score,TP,SMA14 TP,StdDev TP,CC1 cal,CCI Score,CCI Grad,RNN PL1,RNN PL2B,RNN PL1B,RNN PL2S,RNN PL1S,RNN PL2,Alert_Green,Alert_Red,Hammer_0,Hammer_Green Hammer,Hammer_Red Hammer,Doji_0,Doji_Green Doji,Doji_Red Doji,Green Engulf_0,Green Engulf_Green Engulf,Green Engulf_Red Engulf,BB Decision_0,BB Decision_Above,BB Decision_Below,Cci Over_0,Cci Over_Below,Cci Over_Over,FailureMode_Fail,FailureMode_Pass
2017-06-10,1.31128,1.3113700000000001,1.3087950000000002,1.30894,0.059670782,0,0.908737864,0,-1,1.3362100000000001,1.36208,1.31034,2,1.3097,1.33693,0.01116,-162.63395400000002,2,11.4,-5.1,0.0052899999999999996,0.0,0.0,0.0,52.9,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2017-08-10,1.30894,1.310185,1.30761,1.30843,0.46723646700000004,0,0.198058252,0,-1,1.3326799999999999,1.3591,1.30625,2,1.30874,1.33366,0.01239,-134.1344187,0,28.5,58.0,0.0,0.0058,0.0,0.0,58.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
2017-09-10,1.30843,1.318455,1.307585,1.31423,0.635816403,0,0.5335786570000001,0,1,1.33013,1.35635,1.3039100000000001,0,1.31342,1.33094,0.01256,-93.00745488,0,41.13,67.1,0.0,0.00671,0.0,0.0,67.1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-10-10,1.31423,1.322565,1.313955,1.32094,0.23264137399999998,0,0.779326365,0,1,1.3280100000000001,1.35243,1.3036,0,1.31915,1.3287200000000001,0.01201,-53.12147915,0,39.89,29.8,0.0,0.00298,0.0,0.0,29.8,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-11-10,1.32094,1.32418,1.317525,1.32392,0.040656763,0,0.447783621,0,1,1.3263200000000002,1.3487200000000001,1.30392,0,1.32188,1.32676,0.01075,-30.32140205,0,22.8,24.3,0.0,0.00243,0.0,0.0,24.3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-12-10,1.32392,1.329115,1.312195,1.32635,0.195337337,0,0.14361702099999998,0,1,1.32505,1.3456299999999999,1.3044799999999999,0,1.32255,1.32512,0.00926,-18.51613678,0,11.81,22.1,0.0,0.00221,0.0,0.0,22.1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-10-13,1.32635,1.33385,1.3246799999999999,1.32856,1.3634020619999998,0,0.241003272,0,0,1.32425,1.3435700000000002,1.30492,0,1.32903,1.32431,0.008440000000000001,37.26087693,0,55.78,2.7,0.0,0.00027,0.0,0.0,2.7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-10-15,1.32856,1.331385,1.32736,1.32883,1.738095238,0,0.067080745,0,0,1.32324,1.34038,1.3061,0,1.3291899999999999,1.3234700000000001,0.0076,50.15534842,0,12.89,-35.3,-0.0035299999999999997,0.0,0.0,0.0,-35.3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2017-10-16,1.32883,1.3311950000000001,1.3225049999999998,1.3253,0.474130619,0,0.40621403899999997,0,-1,1.32221,1.33733,1.30708,0,1.32633,1.32256,0.006679999999999999,37.69489834,0,-12.46,61.0,0.0,0.0,0.0,0.0061,61.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2017-10-17,1.3253,1.32877,1.315505,1.3192,0.386102403,0,0.45985676600000003,0,-1,1.32077,1.33328,1.30826,0,1.3211600000000001,1.32128,0.00569,-1.4817868269999999,0,-39.18,-19.9,0.0,0.0,-0.00199,0.0,-19.9,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2017-10-18,1.3192,1.3220049999999999,1.313985,1.3211899999999999,0.113115892,0,0.24812967600000002,0,0,1.32033,1.33241,1.30825,0,1.3190600000000001,1.32044,0.00527,-17.48381407,0,-16.0,-60.7,-0.00233,0.0,0.0,0.0,-23.3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2017-10-19,1.3211899999999999,1.322915,1.31281,1.31512,0.29634381,0,0.600692726,0,0,1.31968,1.33182,1.30755,0,1.31695,1.31986,0.00519,-37.42716888,0,-19.94,37.4,0.0,0.00374,0.0,0.0,37.4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-10-20,1.31512,1.320085,1.30881,1.3188600000000001,0.12189054699999999,0,0.331707317,0,0,1.3193700000000002,1.33138,1.30736,0,1.31592,1.3192,0.00499,-43.7764216,0,-6.35,2.3,0.0,0.00022999999999999998,0.0,0.0,2.3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-10-22,1.3188600000000001,1.31948,1.3176649999999999,1.3190899999999999,0.273684211,0,0.12672176300000002,0,0,1.3199299999999998,1.33124,1.30861,0,1.31875,1.31942,0.00481,-9.317149699,0,34.46,12.5,0.0,0.00125,0.0,0.0,12.5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-10-23,1.3190899999999999,1.32275,1.315765,1.32034,0.526775956,0,0.178954903,0,1,1.32074,1.33064,1.31084,0,1.31962,1.32013,0.0042,-8.04460826,0,1.27,-73.0,-0.0073,0.0,0.0,0.0,-73.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2017-10-24,1.32034,1.3227950000000002,1.311345,1.31304,0.173757048,0,0.637554585,0,-1,1.32107,1.3298,1.31233,0,1.3157299999999998,1.3206200000000001,0.0037700000000000003,-86.57400726,0,-78.53,-142.0,0.0,0.0,-0.0142,0.0,-142.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2017-10-25,1.31304,1.327545,1.311015,1.32724,0.018798151000000003,0,0.859044162,0,1,1.3219999999999998,1.33045,1.31354,0,1.3219299999999998,1.32123,0.00336,13.91607377,0,100.49,-143.1,-0.01436,0.0,0.0,0.0,-143.6,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2017-10-26,1.32724,1.327975,1.312185,1.31293,0.049518112,0,0.9062697909999999,0,0,1.3214299999999999,1.33087,1.31198,2,1.3177,1.32113,0.00345,-66.21635593,0,-80.13,-0.5,0.00056,0.0,0.0,0.0,5.6,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2017-10-27,1.31293,1.31408,1.30695,1.3128799999999998,4.941666667,-1,0.007012623000000001,0,0,1.32064,1.33077,1.31051,0,1.3113,1.32037,0.00399,-151.34780759999998,2,-85.13,6.1,0.0,0.00061,0.0,0.0,6.1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
2017-10-29,1.3128799999999998,1.31392,1.3117450000000002,1.31349,0.24641833800000001,0,0.28045977,0,0,1.31972,1.3299299999999998,1.30951,0,1.31305,1.31969,0.00417,-106.23846499999999,0,45.11,78.9,0.0,0.007890000000000001,0.0,0.0,78.9,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-10-30,1.31349,1.321505,1.312665,1.32138,0.014343087,0,0.892533937,0,1,1.31921,1.32847,1.3099399999999999,0,1.3185200000000001,1.31894,0.0033799999999999998,-8.416602871,0,97.82,77.0,0.0,0.0077,0.0,0.0,77.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-10-31,1.32138,1.3294,1.3191549999999999,1.3290799999999998,0.032241814,0,0.75158614,0,1,1.31922,1.32855,1.3099,-2,1.32588,1.31871,0.0031100000000000004,153.6529069,-2,162.07,34.9,0.0,0.0,0.0,0.00349,34.9,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2017-01-11,1.3290799999999998,1.3321049999999999,1.324025,1.32559,0.240214889,0,0.431930693,0,0,1.31925,1.3286200000000001,1.30987,0,1.32724,1.31877,0.00318,177.53048130000002,-2,23.88,203.0,0.0,0.0,0.0,0.0203,203.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2017-02-11,1.32559,1.329975,1.30424,1.30529,0.042535953,0,0.788809015,0,-1,1.31825,1.32964,1.3068600000000001,2,1.3131700000000002,1.3182,0.00337,-99.54899259,0,-277.08,23.0,0.0,0.0023,0.0,0.0,23.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
2017-03-11,1.30529,1.31354,1.30396,1.30759,1.639118457,0,0.240083507,0,0,1.31728,1.3295700000000001,1.3049899999999999,0,1.30836,1.31744,0.00394,-153.5515327,2,-54.0,4.2,0.0,0.00042,0.0,0.0,4.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2017-05-11,1.30759,1.30821,1.30665,1.3080100000000001,0.147058824,0,0.269230769,0,0,1.31677,1.3297700000000001,1.30377,0,1.30762,1.31677,0.00461,-132.4130562,0,21.14,94.2,0.0,0.00942,0.0,0.0,94.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-06-11,1.3080100000000001,1.317865,1.305885,1.3174299999999999,0.037678649,0,0.786310518,0,1,1.31667,1.3296299999999999,1.3037100000000001,0,1.3137299999999998,1.31661,0.00476,-40.41934382,0,91.99,-3.2,-0.00032,0.0,0.0,0.0,-3.2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2017-07-11,1.3174299999999999,1.31784,1.31095,1.31711,8.438356164,-1,0.046444122000000004,-1,0,1.31653,1.32944,1.30362,0,1.3153,1.31637,0.0046700000000000005,-15.24658885,0,25.17,58.1,0.0,0.0,0.0,0.00581,58.1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
2017-08-11,1.31711,1.31761,1.30866,1.3113,0.41838351799999995,0,0.649162011,0,0,1.31588,1.32885,1.30291,0,1.3125200000000001,1.31586,0.00457,-48.73152035,0,-33.48,30.3,0.0,0.00303,0.0,0.0,30.3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-09-11,1.3113,1.31656,1.3085,1.31433,0.38250428799999997,0,0.375930521,0,0,1.31598,1.32889,1.30306,0,1.31313,1.31568,0.0047,-36.11729488,0,12.61,45.2,0.0,0.004520000000000001,0.0,0.0,45.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-10-11,1.31433,1.322925,1.311275,1.31885,0.537953795,0,0.38798283299999997,0,1,1.31538,1.32714,1.30362,0,1.31768,1.3153700000000002,0.0043100000000000005,35.77131142,0,71.89,-67.6,-0.00683,0.0,0.0,0.0,-68.3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2017-12-11,1.31885,1.3182049999999998,1.311895,1.31209,0.031888797999999996,0,1.071315372,0,0,1.31532,1.32712,1.30351,0,1.31406,1.31511,0.00415,-16.84618505,0,-52.62,-0.7,-7e-05,0.0,0.0,0.0,-0.7,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2017-11-13,1.31209,1.3135649999999999,1.30617,1.31202,3.786407767,-1,0.009465855,0,0,1.31525,1.32711,1.3034,0,1.31059,1.3150600000000001,0.00419,-71.25633882,0,-54.41,-36.8,0.0,0.0,-0.0036799999999999997,0.0,-36.8,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2017-11-14,1.31202,1.31876,1.30692,1.3157,0.34851936200000005,0,0.310810811,0,1,1.31541,1.32723,1.30359,0,1.31379,1.31511,0.00415,-21.21533769,0,50.04,15.5,0.0,0.00155,0.0,0.0,15.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-11-15,1.3157,1.321485,1.31302,1.31725,1.0011820329999999,0,0.183106911,0,0,1.31512,1.32661,1.3036299999999998,0,1.31725,1.31502,0.00403,36.8252255,0,58.04,27.2,0.0,0.0027199999999999998,0.0,0.0,27.2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-11-16,1.31725,1.320885,1.31348,1.31997,0.140986133,0,0.367319379,0,0,1.31447,1.324,1.30493,0,1.3181100000000001,1.31447,0.0033200000000000005,73.14149909,0,36.32,14.7,0.0,0.00147,0.0,0.0,14.7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-11-17,1.31997,1.326055,1.3169799999999998,1.32144,1.0347533629999999,0,0.161983471,0,1,1.31417,1.32273,1.30561,0,1.32149,1.31406,0.00279,177.41800619999998,-2,104.28,15.4,0.0,0.0,0.0,0.0015400000000000001,15.4,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2017-11-19,1.32144,1.32247,1.319715,1.3199,0.071984436,0,0.558983666,0,0,1.31521,1.3229,1.30752,0,1.3207,1.3146,0.00328,123.97580159999998,0,-53.44,43.3,0.0,0.00433,0.0,0.0,43.3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-11-20,1.3199,1.327965,1.318625,1.32423,0.666369313,0,0.46359743,0,1,1.3164,1.3241399999999999,1.30866,-2,1.32361,1.31568,0.0035299999999999997,149.4793422,0,25.5,-4.6,0.0,0.0,-0.00728,0.0,-72.8,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2017-11-21,1.32423,1.32677,1.3208950000000002,1.32469,0.5480895920000001,0,0.078297872,0,0,1.31759,1.325,1.31018,-2,1.32412,1.3168600000000001,0.0035600000000000002,135.8794284,0,-13.6,-68.2,0.0,0.0,-0.00588,0.0,-58.8,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
2017-11-22,1.32469,1.333135,1.321285,1.33151,0.158924205,0,0.5755274260000001,0,1,1.3186,1.3284200000000002,1.3087799999999998,-2,1.32864,1.3179299999999998,0.0041600000000000005,171.8524459,-2,35.97,9.4,0.0,0.0,0.0,0.0009400000000000001,9.4,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2017-11-23,1.33151,1.3337649999999999,1.32828,1.33057,0.7167449140000001,0,0.17137648100000002,0,0,1.31956,1.33079,1.30833,0,1.33087,1.31904,0.00503,156.9266896,-2,-14.93,-32.3,0.0,0.0,-0.0018899999999999998,0.0,-18.9,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2017-11-24,1.33057,1.336035,1.32788,1.3338,0.377533784,0,0.39607602700000005,0,1,1.3211700000000002,1.3333700000000002,1.30897,-2,1.33257,1.32047,0.005529999999999999,145.9349243,0,-10.99,13.4,0.0,0.0,0.0,0.00134,13.4,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2017-11-26,1.3338,1.33375,1.33166,1.33246,0.620155039,0,0.641148325,0,0,1.32246,1.3352,1.3097299999999998,0,1.3326200000000001,1.32187,0.00589,121.72519229999999,0,-24.21,-3.9,0.00394,0.0,0.0,0.0,39.4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2017-11-27,1.33246,1.338295,1.33063,1.33207,0.231325301,0,0.050880626,0,0,1.32341,1.33673,1.31008,0,1.3336700000000001,1.32301,0.00644,110.3992108,0,-11.33,43.3,0.0,0.00433,0.0,0.0,43.3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2017-11-28,1.33207,1.33897,1.322095,1.3364,0.179657462,0,0.256592593,0,0,1.32514,1.33846,1.3118299999999998,0,1.33249,1.3243200000000002,0.00642,84.81790817,0,-25.58,53.1,0.0,0.0053100000000000005,0.0,0.0,53.1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-11-29,1.3364,1.344855,1.33528,1.34171,0.48911353,0,0.554569191,0,1,1.32726,1.34091,1.31361,-2,1.3406200000000001,1.32647,0.0066,142.8873739,0,58.07,-112.2,0.0,0.0,-0.00587,0.0,-58.7,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
2017-11-30,1.34171,1.35489,1.34099,1.35293,0.164154104,0,0.807194245,0,1,1.32992,1.3468,1.31304,-2,1.3496,1.32903,0.00704,194.9451888,-2,52.06,53.5,0.0,0.0,0.0,0.00535,53.5,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2017-01-12,1.35293,1.355,1.344495,1.34758,0.415768194,0,0.509281295,0,0,1.33209,1.34955,1.31463,0,1.34903,1.3313,0.007359999999999999,160.57704750000002,-2,-34.37,-15.1,0.0,0.0,-0.00151,0.0,-15.1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2017-03-12,1.34758,1.35138,1.3434,1.34909,0.40246045700000005,0,0.189223058,0,0,1.33417,1.35216,1.31618,0,1.34796,1.33343,0.007679999999999999,126.1953453,0,-34.38,-17.1,-0.00763,0.0,0.0,0.0,-76.3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2017-04-12,1.34909,1.35388,1.341335,1.34738,0.93,0,0.136309287,0,0,1.33602,1.35378,1.31827,0,1.34753,1.3352899999999999,0.008329999999999999,98.01885913,0,-28.18,-59.2,-0.00826,0.0,0.0,0.0,-82.6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2017-05-12,1.34738,1.347715,1.337075,1.34146,0.7010391690000001,0,0.5563909770000001,0,0,1.33756,1.35351,1.32162,0,1.34208,1.33681,0.00799,43.96338253,0,-54.06,-23.4,0.00685,0.0,0.0,0.0,68.5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2017-06-12,1.34146,1.34368,1.3357649999999999,1.33912,0.735745614,0,0.295641188,0,0,1.33863,1.35312,1.32413,0,1.33952,1.33795,0.007240000000000001,14.46072386,0,-29.5,91.9,0.0,0.00919,0.0,0.0,91.9,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-07-12,1.33912,1.34857,1.3319999999999999,1.3483100000000001,0.01594114,0,0.554616777,0,1,1.3403100000000001,1.35364,1.32699,0,1.34296,1.3393,0.00642,38.05323807,0,23.59,-95.8,-0.00915,0.0,0.0,0.0,-91.5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2017-08-12,1.3483100000000001,1.352095,1.33549,1.33873,0.24242424199999998,0,0.576934658,0,0,1.34083,1.35345,1.3282,0,1.3421100000000001,1.34026,0.00569,21.64282354,0,-16.41,4.3,0.0,0.00043,0.0,0.0,4.3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-10-12,1.33873,1.339695,1.33798,1.3391600000000001,0.453389831,0,0.250728863,0,0,1.34144,1.35304,1.32985,0,1.33895,1.34084,0.00506,-24.90764923,0,-46.55,-43.6,-0.00436,0.0,0.0,0.0,-43.6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2017-11-12,1.3391600000000001,1.343105,1.3330600000000001,1.3348,0.209512342,0,0.434046789,0,-1,1.34151,1.35297,1.33006,0,1.33699,1.34115,0.00474,-58.492886,0,-33.59,28.9,0.0,0.0,0.0,0.0028899999999999998,28.9,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2017-12-12,1.3348,1.3382450000000001,1.33029,1.33191,0.255722178,0,0.36329352600000003,0,-1,1.34148,1.35303,1.32992,0,1.33348,1.34121,0.00468,-110.0535557,0,-51.56,-90.7,0.0,0.0,-0.00907,0.0,-90.7,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
2017-12-13,1.33191,1.34303,1.331125,1.3409799999999998,0.208016235,0,0.761864763,0,1,1.3421100000000001,1.3526799999999999,1.33154,0,1.33838,1.34155,0.00435,-48.63226325,0,61.42,23.4,0.0,0.00234,0.0,0.0,23.4,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-12-14,1.3409799999999998,1.34717,1.339285,1.34332,0.9541511770000001,0,0.296766011,0,1,1.34261,1.35279,1.3324200000000002,0,1.3432600000000001,1.3423200000000002,0.0037799999999999995,16.60374865,0,65.24,-109.5,-0.01168,0.0,0.0,0.0,-116.8,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2017-12-15,1.34332,1.3447149999999999,1.33008,1.33237,0.185500203,0,0.748206355,0,-1,1.34194,1.3531799999999998,1.3307,2,1.33572,1.34197,0.00411,-101.31177559999999,0,-117.92,-7.3,0.00554,0.0,0.0,0.0,55.4,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2017-12-17,1.33237,1.33247,1.33123,1.33164,0.49397590399999997,0,0.588709677,0,0,1.3404200000000002,1.3511600000000001,1.3296700000000001,0,1.33178,1.3407,0.0042899999999999995,-138.4467491,0,-37.13,62.7,0.0,0.00627,0.0,0.0,62.7,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-12-18,1.33164,1.341825,1.33101,1.33791,0.5673913039999999,0,0.579750347,0,1,1.3397299999999999,1.3499,1.32955,0,1.33692,1.3398299999999999,0.0038399999999999997,-50.55545234,0,87.89,6.2,0.0,0.00062,0.0,0.0,6.2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-12-19,1.33791,1.340265,1.3330799999999998,1.33853,0.31834862399999997,0,0.086290884,0,0,1.33897,1.34801,1.3299299999999998,0,1.3372899999999999,1.33907,0.00329,-35.9806889,0,14.57,-14.8,-0.0006799999999999999,0.0,0.0,0.0,-6.8,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2017-12-20,1.33853,1.3420450000000002,1.336835,1.33705,0.043043042999999996,0,0.284069098,0,0,1.3382399999999999,1.34626,1.3302100000000001,0,1.33864,1.33843,0.00264,5.291005291,0,41.27,8.0,0.0,0.0008,0.0,0.0,8.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-12-21,1.33705,1.33892,1.3332,1.33785,0.230107527,0,0.13986014,0,0,1.33798,1.34584,1.3301100000000001,0,1.33666,1.33805,0.0025,-37.07868738,0,-42.37,-15.1,-0.00037999999999999997,0.0,0.0,0.0,-3.8,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2017-12-22,1.33785,1.33998,1.3346149999999999,1.3363399999999999,0.473901099,0,0.281453868,0,0,1.33778,1.34566,1.3299,0,1.3369799999999998,1.33786,0.00244,-24.18049523,0,12.9,11.3,0.0,0.0011300000000000001,0.0,0.0,11.3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-12-26,1.3363399999999999,1.338955,1.3347799999999999,1.3374700000000002,0.55204461,0,0.270658683,0,0,1.337,1.34287,1.33113,0,1.33707,1.33744,0.00202,-12.41300185,0,11.77,28.6,0.0,0.00286,0.0,0.0,28.6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2017-12-27,1.3374700000000002,1.343005,1.336725,1.34033,0.742024965,0,0.45541401299999995,0,1,1.33712,1.34314,1.3310899999999999,0,1.34002,1.3372899999999999,0.00182,99.58177197,0,111.99,37.2,0.0,0.00372,0.0,0.0,37.2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2017-12-28,1.34033,1.3459649999999999,1.339855,1.34405,0.456495828,0,0.608837971,0,1,1.3374700000000002,1.34425,1.3306799999999999,-2,1.3432899999999999,1.33761,0.0022199999999999998,170.4494637,-2,70.87,-65.4,0.0,0.0,-0.015359999999999999,0.0,-153.6,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2017-12-29,1.34405,1.3545049999999998,1.34381,1.35059,0.577433628,0,0.611500701,0,1,1.3386,1.34755,1.32964,-2,1.34964,1.33851,0.0031899999999999997,232.79656839999998,-2,62.35,-88.2,0.0,0.0,-0.00054,0.0,-5.4,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2018-02-01,1.35059,1.360085,1.350805,1.35941,0.078442766,0,0.9504310340000001,0,1,1.34056,1.35311,1.3280100000000001,-2,1.35677,1.34017,0.00461,240.0351276,-2,7.24,82.8,0.0,0.0,0.0,0.00828,82.8,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2018-03-01,1.35941,1.361335,1.349425,1.35113,0.16707496300000002,0,0.6952141059999999,0,0,1.3412899999999999,1.35476,1.32781,0,1.35396,1.34128,0.0057799999999999995,146.1291103,0,-93.91,40.5,0.0,0.00405,0.0,0.0,40.5,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
